"Date","Ozone","AQI","Temp","NO2","PM2.5","CO"
2013-06-25,0.051,47,68,9,5.5,0.2
2013-06-26,0.052,48,75,19,3.5,0.3
2013-06-27,0.056,54,80.5,11,5.3,0.3
2013-06-28,0.049,45,81.5,7,6.1,0.4
2013-06-29,0.079,129,83.5,9,8.9,0.4
2013-06-30,0.073,108,85.5,20,7,0.4
2013-07-01,0.063,77,81.5,18,7.3,0.4
2013-07-02,0.055,51,77.5,21,8.7,0.3
2013-07-03,0.061,71,77,17,6.6,0.3
2013-07-04,0.062,74,76,14,10.7,0.3
2013-07-05,0.052,48,73,12,7.5,0.3
2013-07-06,0.057,58,73.5,14,4,0.2
2013-07-07,0.058,61,75.5,13,7.1,0.2
2013-07-08,0.074,112,79.5,16,13.1,0.3
2013-07-09,0.064,80,81.5,23,9.3,0.3
2013-07-10,0.041,38,74.5,22,11.8,0.3
2013-07-11,0.04,37,72.5,17,10.5,0.3
2013-07-12,0.057,58,74.5,16,9.2,0.3
2013-07-13,0.059,64,75,20,10.2,0.2
2013-07-14,0.07,100,75,18,11.9,0.2
2013-07-15,0.068,93,76,13,13.2,0.3
2013-07-16,0.06,67,76,12,8.8,0.2
2013-07-17,0.063,77,75.5,8,6.3,0.3
2013-07-18,0.067,90,75.5,19,9.2,0.3
2013-07-19,0.049,45,72,20,14.4,0.3
2013-07-20,0.042,39,66.5,17,16.5,0.3
2013-07-21,0.043,40,68,17,8.6,0.3
2013-07-22,0.06,67,73.5,14,10.2,0.3
2013-07-23,0.054,50,74.5,18,6.4,0.2
2013-07-24,0.055,51,74.5,14,5.2,0.2
2013-07-25,0.055,51,72.5,17,7.3,0.3
2013-07-26,0.05,46,76,26,9.5,0.3
2013-07-27,0.066,87,74,18,6.9,0.3
2013-07-28,0.059,64,71.5,17,12.1,0.2
2013-07-29,0.054,50,69,13,10.6,0.2
2013-07-30,0.055,51,70,13,6.8,0.2
2013-07-31,0.055,51,69,10,12,0.2
2013-08-01,0.064,80,69,10,15.8,0.2
2013-08-02,0.06,67,67.5,15,10.4,0.2
2013-08-03,0.065,84,66,14,16,0.2
2013-08-04,0.065,84,70,18,16.4,0.2
2013-08-05,0.068,93,69,16,9.6,0.3
2013-08-06,0.059,64,70.5,20,11.3,0.2
2013-08-07,0.053,49,68,20,9.9,0.2
2013-08-08,0.052,48,71.5,20,5.9,0.2
2013-08-09,0.053,49,67,18,9.2,0.2
2013-08-10,0.059,64,65,15,14,0.3
2013-08-11,0.062,74,69.5,11,8.5,0.2
2013-08-12,0.061,71,70,22,12.6,0.3
2013-08-13,0.0635,79,75,18.5,9.8,0.3
2013-08-14,0.06475,83,77.5,16.75,8.4,0.3
2013-08-15,0.065375,85,78.75,15.875,7.7,0.3
2013-08-16,0.0656875,86,79.375,15.4375,7.35,0.3
2013-08-17,0.066,87,80,15,7,0.3
2013-08-18,0.062,74,78.5,18,10.2,0.3
2013-08-19,0.056,54,73,22,11,0.3
2013-08-20,0.075,115,76.5,18,8.4,0.3
2013-08-21,0.063,77,80,17,8.9,0.3
2013-08-22,0.061,71,79,18,8.4,0.4
2013-08-23,0.065,84,79.5,19,8.7,0.4
2013-08-24,0.071,101,79,15,12.5,0.3
2013-08-25,0.053,49,79.5,9,11.7,0.3
2013-08-26,0.048,44,81.5,13,9.3,0.5
2013-08-27,0.0525,51,82.25,14.5,9.85,0.45
2013-08-28,0.057,58,83,16,10.4,0.4
2013-08-29,0.044,41,83,14,10,0.4
2013-08-30,0.044,41,83,12,8,0.4
2013-08-31,0.046,43,82,16,8.4,0.3
2013-09-01,0.041,38,80,12,6.1,0.3
2013-09-02,0.049,45,78,8,4,0.2
2013-09-03,0.052,48,83.5,8,5.2,0.4
2013-09-04,0.052,48,86,22,10,0.3
2013-09-05,0.068,93,86.5,16,10.7,0.5
2013-09-06,0.065,84,87.5,11,12.1,0.4
2013-09-07,0.068,93,85.5,14,14.4,0.4
2013-09-08,0.054,50,82,8,12,0.4
2013-09-09,0.051,47,76.5,13,10.4,0.3
2013-09-10,0.052,48,73.5,19,7.5,0.2
2013-09-11,0.051,47,70.5,14,8.9,0.2
2013-09-12,0.056,54,74.5,14,9.7,0.3
2013-09-13,0.064,80,72.5,12,9.5,0.4
2013-09-14,0.078,126,79.5,11,11,0.4
2013-09-15,0.08,133,80.5,18,13.1,0.4
2013-09-16,0.07,100,78.5,16,9.2,0.5
2013-09-17,0.061,71,72,21,12.1,0.3
2013-09-18,0.057,58,65,13,12.1,0.2
2013-09-19,0.06,67,66.5,18,12.3,0.3
2013-09-20,0.058,61,68,9,15.7,0.2
2013-09-21,0.06,67,68,5,10,0.2
2013-09-22,0.049,45,66,4,5.4,0.2
2013-09-23,0.064,80,71.5,13,7.9,0.4
2013-09-24,0.071,101,70.5,10,10.3,0.5
2013-09-25,0.051,47,66.5,9,10.5,0.4
2013-09-26,0.049,45,62,4,9.1,0.2
2013-09-27,0.054,50,63,10,7,0.3
2013-09-28,0.059,64,67.5,8,6.9,0.5
2013-09-29,0.072,105,70.5,6,7.4,0.5
2013-09-30,0.065,84,70.5,13,7.6,0.5
2013-10-01,0.062,74,69,22,9.4,0.5
2013-10-02,0.051,47,60.5,15,11.8,0.2
2013-10-03,0.053,49,61.5,8,9.6,0.2
2013-10-04,0.051,47,65,18,14.8,0.4
2013-10-05,0.049,45,75.5,3,6.8,0.6
2013-10-06,0.06,67,71.5,5,5.4,0.5
2013-10-07,0.064,80,69.5,16,8.6,0.6
2013-10-08,0.054,50,62.5,11,9.2,0.3
2013-10-09,0.041,38,54,6,7.7,0.2
2013-10-10,0.045,42,55,7,8.4,0.3
2013-10-11,0.054,50,59.5,15,11.5,0.5
2013-10-12,0.057,58,60.5,10,15,0.3
2013-10-13,0.056,54,58,8,10.4,0.3
2013-10-14,0.056,54,62.5,19,12.5,0.4
2013-10-15,0.06,67,66,12,10.5,0.7
2013-10-16,0.059,64,69.5,8,7.8,0.7
2013-10-17,0.064,80,65.5,9,7.8,0.7
2013-10-18,0.068,92.5,68,9.5,10.35,0.65
2013-10-19,0.072,105,70.5,10,12.9,0.6
2013-10-20,0.067,90,67.5,9,17.6,0.5
2013-10-21,0.063,77,67,24,16.7,0.6
2013-10-22,0.052,48,63,34,18.8,0.4
2013-10-23,0.054,50,59.5,19,17.3,0.3
2013-10-24,0.059,65,60.25,19.5,19.6,0.4
2013-10-25,0.064,80,61,20,21.9,0.5
2013-10-26,0.059,64,68.5,12,33.2,0.6
2013-10-27,0.062,74,66,10,17.4,0.6
2013-10-28,0.036,33,61,5,4.2,0.2
2013-10-29,0.0385,35.5,57.25,7,8.75,0.25
2013-10-30,0.041,38,53.5,9,13.3,0.3
2013-10-31,0.045,42,59,11,8.1,0.6
2013-11-01,0.046,43,63,5,9.7,0.9
2013-11-02,0.053,49,65,9,21.1,0.6
2013-11-03,0.055,51,56,9,20.9,0.4
2013-11-04,0.04,37,56,10,22.6,0.4
2013-11-05,0.045,42,56.5,11,10.1,0.5
2013-11-06,0.049,45,60.5,4,5.2,0.6
2013-11-07,0.047,44,67,12,18.4,0.7
2013-11-08,0.043,40,63.5,15,13.75,0.8
2013-11-09,0.041,38,61.75,16.5,11.425,0.85
2013-11-10,0.04,37,60.875,17.25,10.2625,0.875
2013-11-11,0.0395,36.5,60.4375,17.625,9.68125,0.8875
2013-11-12,0.03925,36.25,60.21875,17.8125,9.390625,0.89375
2013-11-13,0.039125,36.125,60.109375,17.90625,9.2453125,0.896875
2013-11-14,0.0390625,36.0625,60.0546875,17.953125,9.17265625,0.8984375
2013-11-15,0.03903125,36.03125,60.02734375,17.9765625,9.136328125,0.89921875
2013-11-16,0.039015625,36.015625,60.013671875,17.98828125,9.1181640625,0.899609375
2013-11-17,0.0390078125,36.0078125,60.0068359375,17.994140625,9.10908203125,0.8998046875
2013-11-18,0.03900390625,36.00390625,60.00341796875,17.9970703125,9.104541015625,0.89990234375
2013-11-19,0.039001953125,36.001953125,60.001708984375,17.99853515625,9.1022705078125,0.899951171875
2013-11-20,0.0390009765625,36.0009765625,60.0008544921875,17.999267578125,9.10113525390625,0.8999755859375
2013-11-21,0.03900048828125,36.00048828125,60.0004272460938,17.9996337890625,9.10056762695313,0.89998779296875
2013-11-22,0.039000244140625,36.000244140625,60.0002136230469,17.9998168945312,9.10028381347656,0.899993896484375
2013-11-23,0.0390001220703125,36.0001220703125,60.0001068115234,17.9999084472656,9.10014190673828,0.899996948242187
2013-11-24,0.0390000610351563,36.0000610351562,60.0000534057617,17.9999542236328,9.10007095336914,0.899998474121094
2013-11-25,0.0390000305175781,36.0000305175781,60.0000267028809,17.9999771118164,9.10003547668457,0.899999237060547
2013-11-26,0.0390000152587891,36.0000152587891,60.0000133514404,17.9999885559082,9.10001773834228,0.899999618530273
2013-11-27,0.039,36,60,18,9.1,0.9
2013-11-28,0.045,42,56.5,15,16.8,0.7
2013-11-29,0.038,35,56,9,7.3,0.5
2013-11-30,0.041,38,57,16,12,0.7
2013-12-01,0.045,42,61.5,3,16.5,0.8
2013-12-02,0.044,41,58.5,22,11.8,0.9
2013-12-03,0.039,36,56.5,11,8.9,0.8
2013-12-04,0.0405,37.5,51.75,9.5,9.7,0.6
2013-12-05,0.042,39,47,8,10.5,0.4
2013-12-06,0.042,39,44.5,20,8.3,0.7
2013-12-07,0.04,37,44,8,8,0.6
2013-12-08,0.041,38,45,10,12.1,0.4
2013-12-09,0.045,42,41.5,12,4.9,0.9
2013-12-10,0.044,41,48,20,20.3,1.1
2013-12-11,0.039,36,53.5,28,19.2,1.1
2013-12-12,0.043,40,50,25,12.4,1.1
2013-12-13,0.043,40,50,28,27.1,0.9
2013-12-14,0.046,43,54,7,27.5,1
2013-12-15,0.044,41,58.5,11,7.1,1.1
2013-12-16,0.043,40,64.5,19,16.4,1.2
2013-12-17,0.044,41,64.5,40,16.8,1
2013-12-18,0.038,35,59.5,19,17.3,1.1
2013-12-19,0.039,36,48,7,9,0.3
2013-12-20,0.037,34,44.5,19,14.7,0.6
2013-12-21,0.041,38,47.5,10,13.2,0.6
2013-12-22,0.044,41,51,6,20.2,0.7
2013-12-23,0.043,40,55,6,13.7,0.9
2013-12-24,0.042,39,57,13,8.9,0.9
2013-12-25,0.048,44,57,4,24.1,1.1
2013-12-26,0.048,44,58,4,16.5,0.9
2013-12-27,0.046,43,60,13,5.1,0.9
2013-12-28,0.041,38,59,18,17.7,1
2013-12-29,0.046,43,56,8,17.6,0.9
2013-12-30,0.044,41,54.5,14,6.1,0.9
2013-12-31,0.0485,45,55.5,11.5,20.9,1.15
2014-01-01,0.053,49,56.5,9,35.7,1.4
2014-01-02,0.041,38,60.5,12,18.8,0.9
2014-01-03,0.048,44,59.5,26,25.9,1
2014-01-04,0.047,44,60.5,25,24.8,0.9
2014-01-05,0.046,43,59,8,10.7,0.8
2014-01-06,0.041,38,58.5,11,12.2,0.7
2014-01-07,0.037,34,56,18,13.3,1
2014-01-08,0.042,39,53.5,16,11.7,0.7
2014-01-09,0.04,37,52,18,24.1,0.6
2014-01-10,0.049,45,56,22,27.9,0.9
2014-01-11,0.056,54,60.5,18,26.5,1
2014-01-12,0.056,54,57.5,12,38.1,1.1
2014-01-13,0.048,44,58,11,20.5,1.1
2014-01-14,0.05,46,61,3,5.2,0.9
2014-01-15,0.045,42,66.5,3,10.5,0.9
2014-01-16,0.05,46,64.5,4,9,0.8
2014-01-17,0.047,44,65,10,5.9,0.9
2014-01-18,0.049,45,62.5,8,16.5,0.9
2014-01-19,0.045,42,62.5,13,21.4,1
2014-01-20,0.051,47,62.5,14,10.1,1
2014-01-21,0.052,48,62.25,19,12.45,0.95
2014-01-22,0.053,49,62,24,14.8,0.9
2014-01-23,0.047,43.5,62.25,23.5,20.1,0.9
2014-01-24,0.041,38,62.5,23,25.4,0.9
2014-01-25,0.047,44,64,11,15.3,0.7
2014-01-26,0.039,36,57.5,11,11.9,0.5
2014-01-27,0.048,44,56,11,15.1,0.5
2014-01-28,0.046,43,58.5,23,16.7,0.6
2014-01-29,0.045,42,61.5,24,23.5,0.8
2014-01-30,0.041,38,56.5,24,21.9,0.4
2014-01-31,0.042,39,50.5,9,8.3,0.4
2014-02-01,0.043,40,49.5,12,9.2,0.5
2014-02-02,0.045,42,47.5,7,14.4,0.5
2014-02-03,0.042,39,47,11,9.1,0.4
2014-02-04,0.043,40,48.5,14,7.5,0.6
2014-02-05,0.045,42,48.5,11,11.5,0.3
2014-02-06,0.044,41,49.5,11,10.8,0.2
2014-02-07,0.041,38,51.5,15,4.7,0.3
2014-02-08,0.045,42,52.5,14,11.4,0.4
2014-02-09,0.037,34,52,7,10.1,0.3
2014-02-10,0.037,34,54,13,5.6,0.3
2014-02-11,0.046,43,58,9,10.8,0.6
2014-02-12,0.054,50,64.5,16,11,0.8
2014-02-13,0.055,51,66,18,13.3,0.8
2014-02-14,0.054,50,69,16,14.2,0.8
2014-02-15,0.055,51,69,16,14.4,0.8
2014-02-16,0.044,41,64,7,9.9,0.9
2014-02-17,0.039,36,61.5,14,10.1,0.6
2014-02-18,0.035,32,53,25,15.1,0.3
2014-02-19,0.048,44,56.5,15,14.8,0.3
2014-02-20,0.051,47,58.5,14,12.6,0.6
2014-02-21,0.055,51,65.5,17,14.5,0.7
2014-02-22,0.054,50,58.5,27,14.9,0.6
2014-02-23,0.06,67,60.5,10,15.8,0.7
2014-02-24,0.056,54,59,23,16.2,0.7
2014-02-25,0.058,61,57,14,13.9,0.4
2014-02-26,0.037,34,55.5,11,10.5,0.3
2014-02-27,0.027,25,56,13,5,0.3
2014-02-28,0.044,41,57,4,4.7,0.3
2014-03-01,0.044,41,54,4,5.2,0.3
2014-03-02,0.041,38,51,5,6.9,0.5
2014-03-03,0.044,41,53,12,6.5,0.6
2014-03-04,0.045,42,53.5,12,10.3,0.4
2014-03-05,0.049,45,60,15,14.6,0.7
2014-03-06,0.049,45,59,15,12.2,0.4
2014-03-07,0.043,40,57.5,29,9.5,0.4
2014-03-08,0.051,47,62.5,5,9.6,0.6
2014-03-09,0.049,45,64.5,4,3.7,0.7
2014-03-10,0.058,61,63.5,14,8.5,1
2014-03-11,0.052,48,62.5,14,10.4,0.8
2014-03-12,0.049,45,62,10,11.8,0.3
2014-03-13,0.055,51,54,8,11.9,0.4
2014-03-14,0.056,54,60.5,16,12.8,0.6
2014-03-15,0.06,67,64,10,10.7,0.6
2014-03-16,0.057,58,70,3,14.2,0.7
2014-03-17,0.059,64,64,9,15.8,0.9
2014-03-18,0.051,47,61,9,12.2,0.3
2014-03-19,0.055,51,60.5,15,13.6,0.4
2014-03-20,0.053,49,61,17,15.7,0.4
2014-03-21,0.058,61,59.5,21,10.6,0.4
2014-03-22,0.056,54,57.5,5,10.8,0.4
2014-03-23,0.055,51,61,5,12.7,0.4
2014-03-24,0.058,61,59,8,10.4,0.4
2014-03-25,0.053,49,57,10,9.8,0.4
2014-03-26,0.045,42,54.5,5,5.8,0.3
2014-03-27,0.047,44,53.5,5,5.9,0.4
2014-03-28,0.053,49,55,17,12.6,0.7
2014-03-29,0.062,74,63.5,12,12.6,0.6
2014-03-30,0.052,48,59,6,6,0.3
2014-03-31,0.051,47,52.5,7,8.6,0.5
2014-04-01,0.054,50,53.5,6,7.1,0.3
2014-04-02,0.05,46,52.5,5,4,0.3
2014-04-03,0.053,49,51.5,11,4.8,0.6
2014-04-04,0.053,49,50,17,6.9,0.7
2014-04-05,0.05,46,53,6,7.5,0.4
2014-04-06,0.063,77,60.5,4,10.9,0.5
2014-04-07,0.062,74,68,9,11.5,1
2014-04-08,0.073,108,75,13,9.1,0.9
2014-04-09,0.075,115,74,13,12.8,1
2014-04-10,0.059,64,71,16,12.8,1.1
2014-04-11,0.056,54,70,11,9.7,0.7
2014-04-12,0.054,50,60,6,9.7,0.3
2014-04-13,0.052,48,59.5,3,9.4,0.3
2014-04-14,0.064,80,66,13,12.1,0.5
2014-04-15,0.071,101,67.5,19,14.7,0.7
2014-04-16,0.062,74,61.5,21,16.5,0.5
2014-04-17,0.055,51,59.5,9,0,0.3
2014-04-18,0.053,49,60,9,12.2,0.3
2014-04-19,0.052,48,60.5,6,10.3,0.3
2014-04-20,0.062,74,64.5,11,9.7,0.3
2014-04-21,0.064,80,67.5,15,13.9,0.4
2014-04-22,0.059,64,66,10,12.4,0.3
2014-04-23,0.061,71,59,8,10.4,0.3
2014-04-24,0.068,93,60.5,11,10.5,0.3
2014-04-25,0.056,54,59.5,10,8.7,0.2
2014-04-26,0.05,46,53,4,5.6,0.2
2014-04-27,0.054,50,57,5,8.2,0.3
2014-04-28,0.065,84,62.5,11,6.4,0.4
2014-04-29,0.061,71,61.5,3,7.8,0.4
2014-04-30,0.065,84,70.5,3,5.5,0.3
2014-05-01,0.077,122,71.5,9,5.8,0.3
2014-05-02,0.081,136,77.5,11,8.2,0.7
2014-05-03,0.081,136,75.5,8,8.2,0.6
2014-05-04,0.07,100,68.5,14,8.7,0.4
2014-05-05,0.051,47,65.5,12,8.2,0.4
2014-05-06,0.048,44,58,4,4.5,0.3
2014-05-07,0.046,43,54,9,8,0.3
2014-05-08,0.055,51,61,9,9.5,0.3
2014-05-09,0.061,71,60,8,9.6,0.5
2014-05-10,0.054,50,60.5,8,6.8,0.4
2014-05-11,0.057,58,61,6,10.5,0.4
2014-05-12,0.061,71,67,6,7.7,0.8
2014-05-13,0.062,74,70.5,3,8.3,0.5
2014-05-14,0.053,49,79,5,6,0.5
2014-05-15,0.064,80,81,8,9.7,0.7
2014-05-16,0.072,105,80,13,17.9,1
2014-05-17,0.068,93,77,21,15.5,0.6
2014-05-18,0.057,58,67,8,13.4,0.5
2014-05-19,0.048,44,64.5,8,9.3,0.4
2014-05-20,0.042,39,58.5,6,4.4,0.2
2014-05-21,0.049,45,58.5,4,3,0.2
2014-05-22,0.041,38,60,7,4.5,0.2
2014-05-23,0.051,47,64,4,5.6,0.2
2014-05-24,0.051,47,64.5,5,4.5,0.2
2014-05-25,0.058,61,69.5,8,5.8,0.2
2014-05-26,0.068,93,71,11,8.2,0.3
2014-05-27,0.07,100,69.5,14,6.9,0.3
2014-05-28,0.061,71,71.5,22,10.4,0.2
2014-05-29,0.058,61,69.5,24,12.2,0.2
2014-05-30,0.064,80,69.5,17,11.1,0.3
2014-05-31,0.072,105,70,9,11.6,0.3
2014-06-01,0.072,105,72,7,13.3,0.2
2014-06-02,0.063,77,69.5,23,11.6,0.2
2014-06-03,0.069,97,70,22,8.2,0.1
2014-06-04,0.066,87,70,9,9.7,0.1
2014-06-05,0.07,100,69.5,10,14.4,0.3
2014-06-06,0.06,67,67,22,15.2,0.3
2014-06-07,0.063,77,67.5,15,11,0.2
2014-06-08,0.066,87,69.5,14,13.8,0.2
2014-06-09,0.069,97,69,18,14.2,0.3
2014-06-10,0.059,71,67.5,15.5,12.55,0.25
2014-06-11,0.054,58,66.75,14.25,11.725,0.225
2014-06-12,0.0515,51.5,66.375,13.625,11.3125,0.2125
2014-06-13,0.05025,48.25,66.1875,13.3125,11.10625,0.20625
2014-06-14,0.049625,46.625,66.09375,13.15625,11.003125,0.203125
2014-06-15,0.0493125,45.8125,66.046875,13.078125,10.9515625,0.2015625
2014-06-16,0.04915625,45.40625,66.0234375,13.0390625,10.92578125,0.20078125
2014-06-17,0.049,45,66,13,10.9,0.2
2014-06-18,0.054,50,65,16,11.4,0.2
2014-06-19,0.057,58,69,12,11.3,0.3
2014-06-20,0.065,84,73,13,15.6,0.4
2014-06-21,0.073,108,74.5,17,15,0.4
2014-06-22,0.058,61,68.5,9,12,0.2
2014-06-23,0.061,71,66,23,11.3,0.2
2014-06-24,0.065,84,69,16,13.9,0.2
2014-06-25,0.066,87,67,12,11.5,0.2
2014-06-26,0.067,90,71.5,13,14.5,0.2
2014-06-27,0.044,41,69.5,10,7.8,0.1
2014-06-28,0.062,74,72.5,12,8.8,0.2
2014-06-29,0.06,67,71.5,16,10.6,0.2
2014-06-30,0.061,71,69.5,16,12.1,0.2
2014-07-01,0.064,80,71.5,19,9.5,0.2
2014-07-02,0.075,115,74.5,19,11.2,0.3
2014-07-03,0.077,122,77.5,18,11.8,0.3
2014-07-04,0.064,80,77.5,14,10.1,0.3
2014-07-05,0.048,44,78.5,10,13.2,0.3
2014-07-06,0.042,39,80,9,10.2,0.2
2014-07-07,0.055,51,78,15,10.2,0.3
2014-07-08,0.068,93,75,17,12.2,0.2
2014-07-09,0.064,80,72,21,12.5,0.2
2014-07-10,0.058,61,75,16,5.9,0.2
2014-07-11,0.047,44,71.5,13,7.5,0.2
2014-07-12,0.049,45,71,12,7.5,0.1
2014-07-13,0.061,71,75.5,10,8.1,0.2
2014-07-14,0.052,55.5,72.5,13,10.3,0.25
2014-07-15,0.043,40,69.5,16,12.5,0.3
2014-07-16,0.054,50,72.5,8,4.8,0.2
2014-07-17,0.049,45,71.5,5,8.1,0.2
2014-07-18,0.049,45,68,5,5.8,0.2
2014-07-19,0.041,38,70,7,4.3,0.2
2014-07-20,0.045,42,73,4,7.2,0.2
2014-07-21,0.053,49,74.5,10,6.3,0.2
2014-07-22,0.059,64,73.5,8,4.5,0.2
2014-07-23,0.057,58,75,10,8.2,0.3
2014-07-24,0.078,126,84,19,9.8,0.5
2014-07-25,0.06,67,78.5,17,10.2,0.4
2014-07-26,0.057,58,81,18,14.7,0.3
2014-07-27,0.058,61,76,11,11.7,0.3
2014-07-28,0.067,90,80,13,9.9,0.3
2014-07-29,0.055,51,80,7,11.5,0.3
2014-07-30,0.062,74,80.5,17,12.9,0.3
2014-07-31,0.073,108,79.5,15,9.7,0.3
2014-08-01,0.072,105,79.5,25,12.6,0.3
2014-08-02,0.043,40,74,18,11.9,0.3
2014-08-03,0.052,48,76,12,8.9,0.3
2014-08-04,0.057,58,76.5,16,11.6,0.3
2014-08-05,0.056,54,74.5,14,8.2,0.3
2014-08-06,0.058,61,70.5,17,5.3,0.2
2014-08-07,0.059,64,70.5,8,9.1,0.2
2014-08-08,0.065,84,71.5,10,10.8,0.3
2014-08-09,0.068,93,72,12,8.2,0.3
2014-08-10,0.065,84,75,14,13.2,0.3
2014-08-11,0.059,64,78,18,10.8,0.3
2014-08-12,0.0575,59,77,14.5,10.6,0.3
2014-08-13,0.056,54,76,11,10.4,0.3
2014-08-14,0.054,50,77,10,7.6,0.4
2014-08-15,0.045,42,81,13,6.9,0.4
2014-08-16,0.043,40,82,7,9,0.4
2014-08-17,0.045,42,80.5,6,7.5,0.3
2014-08-18,0.062,74,79,11,8.1,0.3
2014-08-19,0.053,49,75.5,8,11.3,0.3
2014-08-20,0.05,46,69,10,10.2,0.3
2014-08-21,0.056,54,72.5,14,6.4,0.3
2014-08-22,0.057,58,72.5,9,9.4,0.4
2014-08-23,0.054,50,73,15,7.3,0.4
2014-08-24,0.057,58,70,10,4.6,0.3
2014-08-25,0.05,46,76,14,6.3,0.3
2014-08-26,0.049,45,76,8,12.2,0.4
2014-08-27,0.049,45,80,6,10.5,0.5
2014-08-28,0.044,41,79.5,7,17.1,0.6
2014-08-29,0.072,105,80.5,21,11.3,0.5
2014-08-30,0.078,126,78.5,15,9.6,0.4
2014-08-31,0.074,112,79,8,11.6,0.4
2014-09-01,0.064,80,76.5,20,12.3,0.3
2014-09-02,0.068,93,74.5,17,10.6,0.3
2014-09-03,0.062,74,74,8,10.3,0.3
2014-09-04,0.064,80,75.5,14,9.1,0.3
2014-09-05,0.07,100,72.5,18,8.7,0.3
2014-09-06,0.067,90,74.5,10,17.7,0.4
2014-09-07,0.062,74,81,13,17.7,0.5
2014-09-08,0.048,44,79.5,17,13.2,0.5
2014-09-09,0.04,37,78.5,8,9.8,0.4
2014-09-10,0.06,67,77,17,10.5,0.4
2014-09-11,0.072,105,80.5,9,9.4,0.6
2014-09-12,0.079,129,81.5,14,13.7,0.6
2014-09-13,0.08,133,83,8,19.2,0.6
2014-09-14,0.066,87,89.5,7,12.9,0.6
2014-09-15,0.069,97,89.5,9,16.6,0.7
2014-09-16,0.046,43,86,6,11.3,0.7
2014-09-17,0.053,49,85.5,10,12.4,0.5
2014-09-18,0.037,34,74,17,7.6,0.3
2014-09-19,0.044,41,74,6,4.9,0.2
2014-09-20,0.047,44,71.5,11,5.8,0.2
2014-09-21,0.049,45,68.5,7,8.5,0.3
2014-09-22,0.066,87,72,16,11.4,0.3
2014-09-23,0.053,49,76,22,8.4,0.4
2014-09-24,0.061,71,78.5,15,10.5,0.6
2014-09-25,0.058,61,79.5,11,8.9,0.5
2014-09-26,0.045,42,74.5,11,7.4,0.3
2014-09-27,0.052,48,66,8,7.3,0.2
2014-09-28,0.049,45,65,4,9.5,0.2
2014-09-29,0.058,61,66.5,9,8.3,0.3
2014-09-30,0.066,87,68.5,9,10.4,0.6
2014-10-01,0.067,90,69,12,13.6,0.4
2014-10-02,0.064,80,76,8,9.4,0.9
2014-10-03,0.072,105,78.5,13,15.5,0.9
2014-10-04,0.08,133,78,9,15.3,0.8
2014-10-05,0.079,129,79.5,7,10.1,0.7
2014-10-06,0.075,115,76.5,16,17.2,1
2014-10-07,0.061,71,79.5,21,15.9,0.8
2014-10-08,0.062,74,73,18,9.7,0.9
2014-10-09,0.061,71,68.5,14,17.1,0.4
2014-10-10,0.066,87,68,17,18,0.6
2014-10-11,0.071,101,66.5,12,10.4,0.5
2014-10-12,0.072,105,68,10,19.9,0.6
2014-10-13,0.065,84,69.5,17,18.1,0.7
2014-10-14,0.054,50,67,13,8.5,0.5
2014-10-15,0.042,39,66,10,12.1,0.5
2014-10-16,0.052,48,64.5,20,11.2,0.4
2014-10-17,0.052,48,67.5,10,6.7,0.5
2014-10-18,0.055,51,66,7,12.8,0.5
2014-10-19,0.058,61,68,6,12.6,0.5
2014-10-20,0.058,61,65.5,14,8.1,0.5
2014-10-21,0.062,74,68,12,17.4,0.5
2014-10-22,0.059,64,68,15,16.9,0.8
2014-10-23,0.066,87,72.5,18,11.3,1.2
2014-10-24,0.054,50,73,12,18.5,1.2
2014-10-25,0.06,67,71,10,20.2,0.9
2014-10-26,0.043,40,62.5,9,7.4,0.5
2014-10-27,0.052,48,61,19,8.5,0.5
2014-10-28,0.063,77,62.5,12,17.7,1
2014-10-29,0.066,87,68.5,13,13.6,1.1
2014-10-30,0.066,87,67.5,15,20.4,1.4
2014-10-31,0.049,45,63.5,9,14.6,0.5
2014-11-01,0.047,44,58,5,2.5,0.4
2014-11-02,0.049,45,54.5,7,13,0.5
2014-11-03,0.049,45,57,12,14.8,0.8
2014-11-04,0.048,44,59,9,5.5,0.9
2014-11-05,0.051,47,65.5,7,14.6,1.1
2014-11-06,0.052,48,68.5,6,3.2,1.2
2014-11-07,0.06,67,70.5,18,5.1,1.2
2014-11-08,0.062,74,71,11,3.2,1.1
2014-11-09,0.071,101,69.5,18,8.7,1.1
2014-11-10,0.061,71,60,15,15,0.5
2014-11-11,0.044,41,60,9,12.7,0.4
2014-11-12,0.046,43,61,8,12.4,0.5
2014-11-13,0.048,44,60,9,8.6,0.5
2014-11-14,0.044,41,61,10,5,0.5
2014-11-15,0.049,45,57,6,7.3,0.6
2014-11-16,0.05,46,58.5,5,9.4,0.4
2014-11-17,0.049,45,58.5,11,4,0.8
2014-11-18,0.0475,44,56.5,11.5,4.2,0.85
2014-11-19,0.04675,43.5,55.5,11.75,4.3,0.875
2014-11-20,0.046,43,54.5,12,4.4,0.9
2014-11-21,0.045,42,54.5,10,3,0.6
2014-11-22,0.048,44,56.5,13,7.5,0.8
2014-11-23,0.047,44,58,9,8.1,0.8
2014-11-24,0.047,44,60.5,6,7.4,1.2
2014-11-25,0.0455,42.5,64,7.5,9.15,1.35
2014-11-26,0.044,41,67.5,9,10.9,1.5
2014-11-27,0.047,44,69,8,16.3,1.5
2014-11-28,0.052,48,68.5,17,10.9,1.7
